Municipio codigo	Municipio nombre	Sexo, código	Sexo	Relación lugar de residencia y nacimiento prov, código	Relación lugar de residencia y nacimiento prov	Personas
44174	Orihuela del Tremedal	1	Hombre	02	Otro municipio de la misma provincia	73,2285439254
44174	Orihuela del Tremedal	1	Hombre	03	Otro municipio de Aragón	16,2802095144
44174	Orihuela del Tremedal	1	Hombre	04	En una provincia limítrofe a Aragón	7,0937124
44174	Orihuela del Tremedal	1	Hombre	05	Resto de España	18,576707734
44174	Orihuela del Tremedal	1	Hombre	06	El Extranjero	29,9799882456
44175	Orrios	1	Hombre	01	El mismo municipio que reside	58,0080836376
44175	Orrios	1	Hombre	02	Otro municipio de la misma provincia	15,2943433431
44175	Orrios	1	Hombre	04	En una provincia limítrofe a Aragón	1,5410317313
44175	Orrios	1	Hombre	06	El Extranjero	3,1565412882
44176	Palomar de Arroyos	1	Hombre	01	El mismo municipio que reside	54,916560959
44176	Palomar de Arroyos	1	Hombre	02	Otro municipio de la misma provincia	44,5140479793
44176	Palomar de Arroyos	1	Hombre	03	Otro municipio de Aragón	1,303932405
44176	Palomar de Arroyos	1	Hombre	04	En una provincia limítrofe a Aragón	2,5008868094
44176	Palomar de Arroyos	1	Hombre	05	Resto de España	8,424294447
44177	Pancrudo	1	Hombre	01	El mismo municipio que reside	47,2564130332
44177	Pancrudo	1	Hombre	02	Otro municipio de la misma provincia	14,3721945757
44177	Pancrudo	1	Hombre	03	Otro municipio de Aragón	2,8503862914
44177	Pancrudo	1	Hombre	04	En una provincia limítrofe a Aragón	4,9908856259
44177	Pancrudo	1	Hombre	05	Resto de España	4,8708195335
44177	Pancrudo	1	Hombre	06	El Extranjero	4,0616435352
44178	Parras de Castellote (Las)	1	Hombre	01	El mismo municipio que reside	19,5325410437
44178	Parras de Castellote (Las)	1	Hombre	02	Otro municipio de la misma provincia	8,3845112129
44178	Parras de Castellote (Las)	1	Hombre	04	En una provincia limítrofe a Aragón	2,0106395836
44178	Parras de Castellote (Las)	1	Hombre	05	Resto de España	8,0723081599
44179	Peñarroya de Tastavins	1	Hombre	01	El mismo municipio que reside	128,1465173615
44179	Peñarroya de Tastavins	1	Hombre	02	Otro municipio de la misma provincia	68,0446062309
44179	Peñarroya de Tastavins	1	Hombre	03	Otro municipio de Aragón	5,2846239267
44179	Peñarroya de Tastavins	1	Hombre	04	En una provincia limítrofe a Aragón	29,2901251563
44179	Peñarroya de Tastavins	1	Hombre	05	Resto de España	7,2756553318
44179	Peñarroya de Tastavins	1	Hombre	06	El Extranjero	27,2964576369
44180	Peracense	1	Hombre	01	El mismo municipio que reside	28,2277544744
44180	Peracense	1	Hombre	02	Otro municipio de la misma provincia	14,397859049
44180	Peracense	1	Hombre	06	El Extranjero	3,3743864764
44181	Peralejos	1	Hombre	01	El mismo municipio que reside	22,3102687324
44181	Peralejos	1	Hombre	02	Otro municipio de la misma provincia	10,0146966062
44181	Peralejos	1	Hombre	03	Otro municipio de Aragón	1,2534493853
44181	Peralejos	1	Hombre	04	En una provincia limítrofe a Aragón	2,7626297251
44181	Peralejos	1	Hombre	05	Resto de España	4,6589555506
44182	Perales del Alfambra	1	Hombre	01	El mismo municipio que reside	70,8033028887
44182	Perales del Alfambra	1	Hombre	02	Otro municipio de la misma provincia	60,2712755043
44182	Perales del Alfambra	1	Hombre	03	Otro municipio de Aragón	5,3374876437
44182	Perales del Alfambra	1	Hombre	04	En una provincia limítrofe a Aragón	2,3442841098
44182	Perales del Alfambra	1	Hombre	05	Resto de España	5,8916649266
44182	Perales del Alfambra	1	Hombre	06	El Extranjero	1,4538430005
44183	Pitarque	1	Hombre	01	El mismo municipio que reside	19,9033349686
