Municipio código	Municipio nombre	Salario Percepciones	Salario Retribución	Salario medio por percepción	Pensión Percepciones	Pensión Retribución	Pensión media por percepción	Desempleo Perceptores	Desempleo Retribución	Desempleo prestación media anual	Año
22247	Viacamp y Litera	11	94172,53	8561,13909090909	7	48882,05	6983,15	0	0		2002
22247	Viacamp y Litera	20	128734,34	6436,717	8	57065,12	7133,14				2003
22247	Viacamp y Litera	17	148675,69	8745,62882352941	8	59911,84	7488,98				2004
22247	Viacamp y Litera	14	125087,06	8934,79	8	63129,64	7891,205				2005
22247	Viacamp y Litera	21	199163,74	9483,98761904762	11	81383,45	7398,49545454545				2006
22247	Viacamp y Litera	27	232454,36	8609,42074074074	9	66734,59	7414,95444444444				2007
22247	Viacamp y Litera	27	255452,98	9461,22148148148							2008
22247	Viacamp y Litera	23	206252,57	8967,50304347826	8	35899,72	4487,465				2009
22247	Viacamp y Litera	22	209147,71	9506,71409090909							2010
22248	Vicién	26	221590,58	8522,71461538462	22	112961,67	5134,62136363636				1999
22248	Vicién	31	231666,19	7473,10290322581	24	117183,34	4882,63916666667				2000
22248	Vicién	32	290589,96	9080,93625	21	96894,99	4614,04714285714				2001
22248	Vicién	30	336519,73	11217,3243333333	18	100238,17	5568,78722222222	0	0		2002
22248	Vicién	33	391868,49	11874,8027272727	17	106784,14	6281,42				2003
22248	Vicién	38	482112,91	12687,1818421053	18	107577,75	5976,54166666667				2004
22248	Vicién	45	586386,21	13030,8046666667	21	130711,92	6224,37714285714				2005
22248	Vicién	41	575454,31	14035,4709756098	19	137537	7238,78947368421				2006
22248	Vicién	39	594937,76	15254,8143589744	18	139058,41	7725,46722222222				2007
22248	Vicién	38	623329,42	16403,4057894737	22	184570,56	8389,57090909091				2008
22248	Vicién	47	659599,13	14034,0240425532	23	203927,02	8866,39217391304	9	28813,11	3201,45666666667	2009
22248	Vicién	42	601084,73	14311,5411904762	24	216563,53	9023,48041666667	10	26597,22	2659,722	2010
22249	Villanova	60	538557,24	8975,954	33	150017,32	4545,97939393939	13	30522,71	2347,90076923077	1999
22249	Villanova	65	610543,17	9392,97184615385	36	153917,44	4275,48444444444	10	21374,69	2137,469	2000
22249	Villanova	66	641042,2	9712,76060606061	30	160814,18	5360,47266666667	14	24323,47	1737,39071428571	2001
22249	Villanova	60	633542,89	10559,0481666667	28	149854,3	5351,93928571429	10	19474,82	1947,482	2002
22249	Villanova	63	634967,19	10078,8442857143	28	156393,39	5585,47821428571	8	24833,61	3104,20125	2003
22249	Villanova	67	855678,42	12771,3197014925	27	156097,63	5781,3937037037	12	30056,88	2504,74	2004
22249	Villanova	73	992157,76	13591,2021917808	23	151518,06	6587,74173913043	13	31974,95	2459,61153846154	2005
22249	Villanova	94	1183138,83	12586,5832978723	32	217206,96	6787,7175	17	40046,91	2355,70058823529	2006
22249	Villanova	114	1176542,42	10320,5475438596	26	194976,23	7499,08576923077	14	38370,99	2740,785	2007
22249	Villanova	109	1325682,22	12162,2222018349	35	267687,9	7648,22571428571	17	38386,52	2258,03058823529	2008
22249	Villanova	99	1342239,3	13557,9727272727	34	237888,42	6996,71823529412	22	67959,04	3089,04727272727	2009
22249	Villanova	99	1320316,49	13336,5302020202	23	204308,8	8882,99130434783	21	80819,92	3848,56761904762	2010
22250	Villanúa	119	805818,3	6771,58235294118	75	473390,15	6311,86866666667	15	25536,25	1702,41666666667	1999
22250	Villanúa	130	1037009,32	7976,99476923077	74	448440,04	6060,00054054054	19	46117,13	2427,21736842105	2000
22250	Villanúa	121	1114693,33	9212,34157024793	90	519330,15	5770,335	14	23867,48	1704,82	2001
22250	Villanúa	144	1389267,22	9647,68902777778	81	476035,05	5876,97592592593	17	49663,49	2921,38176470588	2002
22250	Villanúa	173	1615584,87	9338,64086705202	73	440838,93	6038,88945205479	17	35087,48	2063,96941176471	2003
22250	Villanúa	215	1892716,82	8803,33404651163	69	505373,93	7324,25985507246	20	46629,04	2331,452	2004
22250	Villanúa	211	2138566,79	10135,3876303318	69	525079,81	7609,85231884058	23	64750,47	2815,23782608696	2005
22250	Villanúa	235	2501583,48	10645,0360851064	72	639419,97	8880,83291666667	27	82076,07	3039,85444444444	2006
22250	Villanúa	264	3209004,96	12155,3218181818	73	709018,34	9712,58	25	57245,46	2289,8184	2007
22250	Villanúa	263	3758901,95	14292,402851711	81	814885,58	10060,3158024691	31	97048,47	3130,59580645161	2008
22250	Villanúa	249	4244841,91	17047,5578714859	88	929320,98	10560,4656818182	45	192550,51	4278,90022222222	2009
22250	Villanúa	274	4246580,15	15498,4677007299	93	1001647,32	10770,4012903226	55	195171,73	3548,57690909091	2010
22251	Villanueva de Sigena	119	954815,48	8023,65949579832	113	536560,88	4748,32637168142	13	27375,19	2105,78384615385	1999
22251	Villanueva de Sigena	114	1094498,86	9600,86719298246	116	539252,88	4648,73172413793	9	17566,54	1951,83777777778	2000
22251	Villanueva de Sigena	126	1186413,4	9415,97936507937	110	579184,28	5265,31163636364	7	14166,23	2023,74714285714	2001
22251	Villanueva de Sigena	127	1178177,52	9276,98834645669	108	572635,53	5302,18083333333	9	30247,09	3360,78777777778	2002
22251	Villanueva de Sigena	137	1276312,21	9316,14751824818	107	597642,37	5585,44271028037	8	26418,64	3302,33	2003
22251	Villanueva de Sigena	145	1521185,07	10490,9315172414	104	606527,78	5831,99788461538	9	21673,52	2408,16888888889	2004
22251	Villanueva de Sigena	170	1641255,34	9654,44317647059	108	695761,92	6442,24	11	29552,64	2686,60363636364	2005
22251	Villanueva de Sigena	172	1754702,87	10201,760872093	105	711486,75	6776,06428571429	11	28349,76	2577,25090909091	2006
22251	Villanueva de Sigena	185	1837299,7	9931,34972972973	99	717038,38	7242,81191919192	9	24827,7	2758,63333333333	2007
22251	Villanueva de Sigena	199	2165279,58	10880,8019095477	109	795127,96	7294,7519266055	15	37876,98	2525,132	2008
22251	Villanueva de Sigena	166	1895890,03	11421,0242771084	100	768453,96	7684,5396	25	131106,38	5244,2552	2009
22251	Villanueva de Sigena	163	1741697,74	10685,262208589	101	789637,03	7818,18841584158	25	107911,85	4316,474	2010
22252	Yebra de Basa	442	744790,48	1685,04633484163	37	172542,01	4663,29756756757				1999
22252	Yebra de Basa	124	554697,26	4473,365	34	170882,52	5025,95647058824	0	0		2000
22252	Yebra de Basa	105	614055,92	5848,15161904762	28	165366,76	5905,95571428571				2001
22252	Yebra de Basa	84	685131,25	8156,3244047619	28	207765,23	7420,18678571429				2002
22252	Yebra de Basa	88	693407,8	7879,63409090909	26	199646,01	7678,69269230769				2003
22252	Yebra de Basa	79	767594,02	9716,38	26	204833,14	7878,19769230769	7	11107,24	1586,74857142857	2004
22252	Yebra de Basa	55	660152,78	12002,7778181818	26	207146,5	7967,17307692308				2005
22252	Yebra de Basa	67	747563,43	11157,6631343284	29	219568,31	7571,32103448276				2006
22252	Yebra de Basa	57	816308,74	14321,2059649123	23	195199,63	8486,94043478261				2007
22252	Yebra de Basa	56	824700,2	14726,7892857143	30	253543,32	8451,444				2008
22252	Yebra de Basa	43	713634,51	16596,1513953488	24	244681,78	10195,0741666667				2009
22252	Yebra de Basa	52	640578,33	12318,8140384615	26	264930,6	10189,6384615385	8	38226,14	4778,2675	2010
22253	Yésero	19	144168,74	7587,82842105263	23	102533,82	4457,99217391304				1999
22253	Yésero	20	162267,18	8113,359	27	109703,23	4063,08259259259				2000
22253	Yésero	13	158041,72	12157,0553846154	25	110374,97	4414,9988				2001
22253	Yésero	15	154787,84	10319,1893333333	22	116739,24	5306,32909090909				2002
22253	Yésero	14	145936,1	10424,0071428571	26	129324,66	4974,02538461538				2003
22253	Yésero	15	91344,32	6089,62133333333	24	145204,34	6050,18083333333				2004
22253	Yésero	12	84923,54	7076,96166666667	22	147775,67	6717,07590909091				2005
22253	Yésero	8	81212,21	10151,52625	19	111769,72	5882,61684210526	0	0		2006
22253	Yésero	29	268501,03	9258,65620689655	13	121433,68	9341,05230769231				2007
22253	Yésero	28	273849,88	9780,35285714286	19	195226,66	10275,0873684211				2008
22253	Yésero	25	215440,01	8617,6004	16	155401,9	9712,61875				2009
22253	Yésero	21	230750,08	10988,099047619	14	152955,97	10925,4264285714				2010
22254	Zaidín	528	3375389,11	6392,78240530303	473	2029907,16	4291,55847780127	38	79610,92	2095,02421052632	1999
22254	Zaidín	565	3622182,72	6410,94286725664	469	2204184,78	4699,75432835821	31	51128,02	1649,29096774194	2000
22254	Zaidín	646	4282695,6	6629,55975232198	459	2283188,86	4974,26766884532	44	82328,28	1871,09727272727	2001
22254	Zaidín	641	4496267,45	7014,45780031201	436	2278871,98	5226,77059633028	35	69166,37	1976,182	2002
22254	Zaidín	738	4860319,08	6585,79821138211	424	2344166,93	5528,69558962264	51	120139,82	2355,68274509804	2003
22254	Zaidín	818	5141709,29	6285,70817848411	429	2484730,82	5791,91333333333	57	126022,63	2210,92333333333	2004
22254	Zaidín	932	5695758,29	6111,32863733906	435	2630720,62	6047,6336091954	65	157714,17	2426,37184615385	2005
22254	Zaidín	1143	6845146,04	5988,75419072616	424	2740429,12	6463,27622641509	61	149847,14	2456,51049180328	2006
22254	Zaidín	1200	7772300,51	6476,91709166667	430	2882574,84	6703,66241860465	72	200585,3	2785,90694444444	2007
22254	Zaidín	1254	8966357,71	7150,20551036683	485	3449347,1	7112,05587628866	138	344902,77	2499,29543478261	2008
22254	Zaidín	1219	7880207,59	6464,4853076292	491	3581697,98	7294,70057026477	235	688355,01	2929,17025531915	2009
22254	Zaidín	1289	7790173,11	6043,57882854926	461	3697718,58	8021,08151843818	260	825173,94	3173,74592307692	2010
22901	Valle de Hecho	386	2869325,56	7433,48590673575	269	1364135,73	5071,13654275093	29	45619,18	1573,07517241379	1999
22901	Valle de Hecho	355	3004283,03	8462,76909859155	268	1413871,25	5275,63899253731	28	35250,13	1258,93321428571	2000
22901	Valle de Hecho	359	3229743,08	8996,49883008357	264	1477370,4	5596,1	18	30073,05	1670,725	2001
22901	Valle de Hecho	350	3313057,79	9465,8794	257	1589452,35	6184,63949416342	31	55248,86	1782,22129032258	2002
22901	Valle de Hecho	375	3381168,42	9016,44912	261	1694291,06	6491,53662835249	35	109409,09	3125,974	2003
22901	Valle de Hecho	390	3780450,59	9693,46305128205	257	1830149,22	7121,20319066148	24	34578,07	1440,75291666667	2004
22901	Valle de Hecho	374	3944249,68	10546,1221390374	238	1786753,61	7507,3681092437	29	69065,17	2381,5575862069	2005
22901	Valle de Hecho	379	4289860,56	11318,893298153	263	1970242,07	7491,4147148289	24	49435,85	2059,82708333333	2006
22901	Valle de Hecho	381	4765477,74	12507,8155905512	266	2139904,28	8044,75293233083	28	58091,84	2074,70857142857	2007
22901	Valle de Hecho	358	4684497,57	13085,1887430168	320	2657134,02	8303,5438125	31	91001,85	2935,5435483871	2008
22901	Valle de Hecho	394	4683665,23	11887,4752030457	290	2708881,78	9340,97165517241	43	130553,63	3036,13093023256	2009
22901	Valle de Hecho	349	4497719,89	12887,4495415473	274	2763622,96	10086,2151824818	59	246023,07	4169,88254237288	2010
22902	Puente la Reina de Jaca	78	712855,19	9139,1691025641	83	431834,15	5202,82108433735				1999
22902	Puente la Reina de Jaca	73	776436,05	10636,1102739726	85	422781,01	4973,89423529412				2000
22902	Puente la Reina de Jaca	78	829633,57	10636,3278205128	84	480071,27	5715,13416666667				2001
22902	Puente la Reina de Jaca	73	748246,78	10249,955890411	91	493629,23	5424,49703296703	7	11131,36	1590,19428571429	2002
22902	Puente la Reina de Jaca	77	763667,66	9917,76181818182	90	519969,92	5777,44355555556				2003
22902	Puente la Reina de Jaca	78	864606,36	11084,6969230769	85	514858,73	6057,16152941176	9	36867,76	4096,41777777778	2004
22902	Puente la Reina de Jaca	75	1094985,29	14599,8038666667	86	529714,65	6159,4726744186	11	40539,84	3685,44	2005
22902	Puente la Reina de Jaca	79	1207169,41	15280,625443038	80	554731,55	6934,144375	11	52743,79	4794,89	2006
22902	Puente la Reina de Jaca	77	1378870	17907,4025974026	89	618299,93	6947,1902247191	7	23044,38	3292,05428571429	2007
22902	Puente la Reina de Jaca	86	1276444,52	14842,3781395349	86	676874,69	7870,63593023256	7	33088,82	4726,97428571429	2008
22902	Puente la Reina de Jaca	100	1245481,93	12454,8193	92	811767,46	8823,55934782609	17	78092,69	4593,68764705882	2009
22902	Puente la Reina de Jaca	102	1172642,77	11496,497745098	93	796718,84	8566,86924731183	20	86378,97	4318,9485	2010
22903	San Miguel del Cinca	223	1978054,72	8870,20053811659	257	1355526,46	5274,4220233463	22	52331,03	2378,68318181818	1999
22903	San Miguel del Cinca	261	2269475,78	8695,30950191571	274	1497955,92	5466,99240875912	20	51710,17	2585,5085	2000
22903	San Miguel del Cinca	279	2598530,08	9313,72788530466	273	1564851,54	5732,05692307692	16	40665,3	2541,58125	2001
22903	San Miguel del Cinca	285	2830318,05	9930,94052631579	249	1552117,83	6233,40493975904	19	51187,55	2694,08157894737	2002
22903	San Miguel del Cinca	311	3140811,64	10099,0727974277	249	1592929,66	6397,30787148594	23	64681,01	2812,21782608696	2003
22903	San Miguel del Cinca	321	3348358,06	10431,0219937695	242	1602447,33	6621,68318181818	22	66496,32	3022,56	2004
22903	San Miguel del Cinca	365	3724203,17	10203,2963561644	243	1693491,77	6969,10193415638	18	53243,9	2957,99444444444	2005
22903	San Miguel del Cinca	363	4272364,18	11769,598292011	235	1748723,68	7441,37736170213	16	34876,13	2179,758125	2006
22903	San Miguel del Cinca	353	4465063,18	12648,9041926346	244	1861543,23	7629,27553278689	28	80951,93	2891,14035714286	2007
22903	San Miguel del Cinca	361	4717103,89	13066,7697783934	267	2235518,85	8372,7297752809	35	124504,05	3557,25857142857	2008
22903	San Miguel del Cinca	321	4657649,54	14509,8116510903	261	2373948,61	9095,5885440613	45	182301,7	4051,14888888889	2009
22903	San Miguel del Cinca	338	4591765,29	13585,104408284	278	2696692,81	9700,33384892086	45	193645,17	4303,226	2010
22904	Sotonera (La)	372	3310247,05	8898,51357526882	363	1939594,16	5343,23460055096	27	101697,16	3766,56148148148	1999
22904	Sotonera (La)	398	3646798,59	9162,81052763819	364	1988083,59	5461,7681043956	27	79407,29	2941,01074074074	2000
22904	Sotonera (La)	380	3905596,81	10277,8863421053	370	2203019,1	5954,10567567568	36	85755,14	2382,08722222222	2001
22904	Sotonera (La)	376	3922012,51	10430,8843351064	360	2256363,5	6267,67638888889	44	103396,74	2349,92590909091	2002
22904	Sotonera (La)	391	4089347,56	10458,6894117647	357	2337804,9	6548,4731092437	35	111709,92	3191,712	2003
22904	Sotonera (La)	394	4509327,73	11444,9942385787	342	2345702,07	6858,77798245614	38	105631,81	2779,78447368421	2004
22904	Sotonera (La)	408	4698245,39	11515,3073284314	347	2505575,77	7220,67945244957	28	63952,34	2284,01214285714	2005
22904	Sotonera (La)	374	4845379,09	12955,5590641711	334	2533541,88	7585,45473053892	38	111184,26	2925,90157894737	2006
22904	Sotonera (La)	371	5189139,83	13986,8998113208	323	2732304,82	8459,1480495356	32	111810,82	3494,088125	2007
22904	Sotonera (La)	364	5548055,61	15241,9110164835	359	3252184,44	9059,0095821727	35	97207,01	2777,34314285714	2008
22904	Sotonera (La)	354	5715654,1	16145,9155367232	354	3306431,56	9340,20214689266	40	150094,07	3752,35175	2009
22904	Sotonera (La)	323	5524837,75	17104,7608359133	353	3358777,94	9514,9516713881	49	194950,69	3978,58551020408	2010
22905	Lupiñén-Ortilla	103	1018649,2	9889,79805825243	103	501108,23	4865,12844660194				1999
22905	Lupiñén-Ortilla	103	1023513,23	9937,02165048544	101	496329,13	4914,1498019802				2000
22905	Lupiñén-Ortilla	81	1089177,73	13446,6386419753	89	476908,85	5358,52640449438	12	29981,88	2498,49	2001
22905	Lupiñén-Ortilla	74	1141640,06	15427,5683783784	96	532466,98	5546,53104166667	10	31172,76	3117,276	2002
22905	Lupiñén-Ortilla	99	1255398,57	12680,7936363636	93	548883,59	5901,97408602151	9	20434,41	2270,49	2003
22905	Lupiñén-Ortilla	107	1392460,97	13013,6539252336	90	612133,16	6801,47955555556				2004
22905	Lupiñén-Ortilla	113	1589038,75	14062,2898230088	93	639009,57	6871,07064516129	7	11610,52	1658,64571428571	2005
22905	Lupiñén-Ortilla	134	1796314,95	13405,3354477612	88	628734,18	7144,70659090909	10	35013,79	3501,379	2006
22905	Lupiñén-Ortilla	144	2112029,39	14666,8707638889	86	629812,23	7323,39802325581	11	37331,98	3393,81636363636	2007
22905	Lupiñén-Ortilla	150	2415285,26	16101,9017333333	86	656665,88	7635,64976744186	23	67579,47	2938,23782608696	2008
22905	Lupiñén-Ortilla	152	2437367,67	16035,3136184211	83	734258,85	8846,4921686747	23	102101,79	4439,20826086957	2009
22905	Lupiñén-Ortilla	156	2528191,3	16206,3544871795	92	763093,32	8294,49260869565	20	60440,47	3022,0235	2010
22906	Santa María de Dulcis	61	415371,74	6809,37278688525	62	283361,73	4570,35048387097				1999
22906	Santa María de Dulcis	71	508279,16	7158,8614084507	68	303796,9	4467,60147058824	9	24816,64	2757,40444444444	2000
22906	Santa María de Dulcis	69	520279,51	7540,28275362319	71	354018,18	4986,17154929577	9	18603,24	2067,02666666667	2001
22906	Santa María de Dulcis	67	555716,89	8294,28194029851	73	362317,4	4963,25205479452				2002
22906	Santa María de Dulcis	73	696588,83	9542,31273972603	63	356156,89	5653,28396825397				2003
22906	Santa María de Dulcis	61	699082,44	11460,3678688525	66	370327,41	5611,02136363636	8	30456,91	3807,11375	2004
22906	Santa María de Dulcis	70	735511,68	10507,3097142857	62	385203,29	6212,95629032258	10	40064,75	4006,475	2005
22906	Santa María de Dulcis	67	783191	11689,4179104478	65	440744,89	6780,69061538462	8	23556,2	2944,525	2006
22906	Santa María de Dulcis	89	857076,8	9630,07640449438	67	430549,91	6426,11805970149	12	47596,32	3966,36	2007
22906	Santa María de Dulcis	74	968101,47	13082,4522972973	68	532022,44	7823,85941176471	16	43422,42	2713,90125	2008
22906	Santa María de Dulcis	77	723650,62	9398,06	67	800692,04	11950,6274626866	18	84205,46	4678,08111111111	2009
22906	Santa María de Dulcis	67	657602,01	9814,95537313433	67	643745,72	9608,14507462687	17	62620,4	3683,55294117647	2010
22907	Aínsa-Sobrarbe	657	5328361,98	8110,14	429	2216892,37	5167,58128205128	68	123290,63	1813,0975	1999
22907	Aínsa-Sobrarbe	681	5875072,84	8627,12604992658	410	2319259,79	5656,73119512195	78	142674,76	1829,16358974359	2000
22907	Aínsa-Sobrarbe	737	7377551,28	10010,2459701493	432	2531351,52	5859,61	77	128825,3	1673,05584415584	2001
22907	Aínsa-Sobrarbe	797	7552511,83	9476,17544542033	400	2530531,57	6326,328925	80	146292,56	1828,657	2002
22907	Aínsa-Sobrarbe	879	8585524,33	9767,37693970421	395	2562941,09	6488,4584556962	85	165608,52	1948,33552941176	2003
22907	Aínsa-Sobrarbe	955	9480690,37	9927,42447120419	389	2679200,11	6887,40388174807	102	219828,95	2155,18578431373	2004
22907	Aínsa-Sobrarbe	1021	10155622,95	9946,74138099902	391	2945656,23	7533,64764705882	113	301554,71	2668,62575221239	2005
