Mes y año	Mes (código)	Mes nombre	Año	Sección (1 letra) código	Sección (1 letra) descripción	Sexo	Número de contratos	CNAE año	CCAA nombre
Junio 2015	201506	Junio	2015	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	43	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	F	Construcción	Hombres	2012	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	F	Construcción	Mujeres	108	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	2809	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	3596	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	H	Transporte y almacenamiento	Hombres	1878	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	H	Transporte y almacenamiento	Mujeres	578	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	I	Hostelería	Hombres	4128	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	I	Hostelería	Mujeres	5084	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	J	Información y comunicaciones	Hombres	388	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	J	Información y comunicaciones	Mujeres	272	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	K	Actividades financieras y de seguros	Hombres	54	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	K	Actividades financieras y de seguros	Mujeres	98	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	L	Actividades inmobiliarias	Hombres	29	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	L	Actividades inmobiliarias	Mujeres	29	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	M	Actividades profesionales, científicas y técnicas	Hombres	540	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	M	Actividades profesionales, científicas y técnicas	Mujeres	573	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	N	Actividades administrativas y servicios auxiliares	Hombres	2265	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	N	Actividades administrativas y servicios auxiliares	Mujeres	2942	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	536	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	542	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	P	Educación	Hombres	444	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	P	Educación	Mujeres	594	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	Q	Actividades sanitarias y de servicios sociales	Hombres	344	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	Q	Actividades sanitarias y de servicios sociales	Mujeres	1934	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	1420	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	815	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	S	Otros servicios	Hombres	253	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	S	Otros servicios	Mujeres	593	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	108	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	559	CNAE - 2009	Aragón
Junio 2015	201506	Junio	2015	U	Actividades de organizaciones y organismos extraterritoriales	Hombres	1	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	A	Agricultura, ganadería, silvicultura y pesca	Hombres	9741	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	3324	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	B	Industrias extractivas	Hombres	24	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	B	Industrias extractivas	Mujeres	1	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	C	Industria manufacturera	Hombres	5007	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	C	Industria manufacturera	Mujeres	1825	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	17	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Mujeres	2	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	140	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	27	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	F	Construcción	Hombres	1996	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	F	Construcción	Mujeres	85	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	2213	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	2677	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	H	Transporte y almacenamiento	Hombres	1574	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	H	Transporte y almacenamiento	Mujeres	446	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	I	Hostelería	Hombres	3358	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	I	Hostelería	Mujeres	4745	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	J	Información y comunicaciones	Hombres	338	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	J	Información y comunicaciones	Mujeres	243	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	K	Actividades financieras y de seguros	Hombres	51	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	K	Actividades financieras y de seguros	Mujeres	89	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	L	Actividades inmobiliarias	Hombres	30	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	L	Actividades inmobiliarias	Mujeres	17	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	M	Actividades profesionales, científicas y técnicas	Hombres	547	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	M	Actividades profesionales, científicas y técnicas	Mujeres	558	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	N	Actividades administrativas y servicios auxiliares	Hombres	1786	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	N	Actividades administrativas y servicios auxiliares	Mujeres	2453	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	278	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	272	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	P	Educación	Hombres	397	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	P	Educación	Mujeres	503	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	Q	Actividades sanitarias y de servicios sociales	Hombres	264	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	Q	Actividades sanitarias y de servicios sociales	Mujeres	1521	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	1072	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	651	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	S	Otros servicios	Hombres	228	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	S	Otros servicios	Mujeres	675	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	52	CNAE - 2009	Aragón
Mayo 2015	201505	Mayo	2015	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	526	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	A	Agricultura, ganadería, silvicultura y pesca	Hombres	3329	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	742	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	B	Industrias extractivas	Hombres	18	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	B	Industrias extractivas	Mujeres	1	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	C	Industria manufacturera	Hombres	4923	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	C	Industria manufacturera	Mujeres	1684	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	24	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Mujeres	5	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	92	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	19	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	F	Construcción	Hombres	1858	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	F	Construcción	Mujeres	80	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	1743	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	1951	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	H	Transporte y almacenamiento	Hombres	1536	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	H	Transporte y almacenamiento	Mujeres	515	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	I	Hostelería	Hombres	2723	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	I	Hostelería	Mujeres	3910	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	J	Información y comunicaciones	Hombres	288	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	J	Información y comunicaciones	Mujeres	200	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	K	Actividades financieras y de seguros	Hombres	58	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	K	Actividades financieras y de seguros	Mujeres	94	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	L	Actividades inmobiliarias	Hombres	24	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	L	Actividades inmobiliarias	Mujeres	31	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	M	Actividades profesionales, científicas y técnicas	Hombres	407	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	M	Actividades profesionales, científicas y técnicas	Mujeres	604	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	N	Actividades administrativas y servicios auxiliares	Hombres	1545	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	N	Actividades administrativas y servicios auxiliares	Mujeres	2468	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	186	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	241	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	P	Educación	Hombres	357	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	P	Educación	Mujeres	515	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	Q	Actividades sanitarias y de servicios sociales	Hombres	274	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	Q	Actividades sanitarias y de servicios sociales	Mujeres	1501	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	1090	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	688	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	S	Otros servicios	Hombres	198	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	S	Otros servicios	Mujeres	462	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	40	CNAE - 2009	Aragón
Abril 2015	201504	Abril	2015	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	429	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	A	Agricultura, ganadería, silvicultura y pesca	Hombres	2021	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	385	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	B	Industrias extractivas	Hombres	23	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	B	Industrias extractivas	Mujeres	3	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	C	Industria manufacturera	Hombres	5465	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	C	Industria manufacturera	Mujeres	1813	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	23	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Mujeres	8	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	180	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	32	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	F	Construcción	Hombres	1900	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	F	Construcción	Mujeres	92	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	1770	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	2207	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	H	Transporte y almacenamiento	Hombres	1506	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	H	Transporte y almacenamiento	Mujeres	484	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	I	Hostelería	Hombres	2484	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	I	Hostelería	Mujeres	3828	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	J	Información y comunicaciones	Hombres	293	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	J	Información y comunicaciones	Mujeres	193	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	K	Actividades financieras y de seguros	Hombres	37	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	K	Actividades financieras y de seguros	Mujeres	96	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	L	Actividades inmobiliarias	Hombres	23	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	L	Actividades inmobiliarias	Mujeres	29	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	M	Actividades profesionales, científicas y técnicas	Hombres	482	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	M	Actividades profesionales, científicas y técnicas	Mujeres	662	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	N	Actividades administrativas y servicios auxiliares	Hombres	1659	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	N	Actividades administrativas y servicios auxiliares	Mujeres	2462	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	167	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	229	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	P	Educación	Hombres	483	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	P	Educación	Mujeres	608	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	Q	Actividades sanitarias y de servicios sociales	Hombres	246	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	Q	Actividades sanitarias y de servicios sociales	Mujeres	1477	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	1023	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	679	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	S	Otros servicios	Hombres	250	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	S	Otros servicios	Mujeres	677	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	53	CNAE - 2009	Aragón
Marzo 2015	201503	Marzo	2015	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	592	CNAE - 2009	Aragón
Febrero 2015	201502	Febrero	2015	A	Agricultura, ganadería, silvicultura y pesca	Hombres	1456	CNAE - 2009	Aragón
Febrero 2015	201502	Febrero	2015	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	152	CNAE - 2009	Aragón
Febrero 2015	201502	Febrero	2015	B	Industrias extractivas	Hombres	20	CNAE - 2009	Aragón
Febrero 2015	201502	Febrero	2015	B	Industrias extractivas	Mujeres	4	CNAE - 2009	Aragón
Febrero 2015	201502	Febrero	2015	C	Industria manufacturera	Hombres	4675	CNAE - 2009	Aragón
Febrero 2015	201502	Febrero	2015	C	Industria manufacturera	Mujeres	1614	CNAE - 2009	Aragón
Febrero 2015	201502	Febrero	2015	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	21	CNAE - 2009	Aragón
Febrero 2015	201502	Febrero	2015	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Mujeres	7	CNAE - 2009	Aragón
Febrero 2015	201502	Febrero	2015	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	447	CNAE - 2009	Aragón
Febrero 2015	201502	Febrero	2015	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	45	CNAE - 2009	Aragón
Febrero 2015	201502	Febrero	2015	F	Construcción	Hombres	1666	CNAE - 2009	Aragón
Febrero 2015	201502	Febrero	2015	F	Construcción	Mujeres	78	CNAE - 2009	Aragón
Febrero 2015	201502	Febrero	2015	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	1505	CNAE - 2009	Aragón
Febrero 2015	201502	Febrero	2015	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	1686	CNAE - 2009	Aragón
Febrero 2015	201502	Febrero	2015	H	Transporte y almacenamiento	Hombres	1583	CNAE - 2009	Aragón
